Material_ID,Formula,Band_Gap,Energy_per_Atom,Formation_Energy_per_Atom
mp-1147,Ti3O5,0.0,-9.43322812625,-3.379942991875
mp-1179358,Ti3O7,0.158699999999999,-8.745956431,-2.913736122499999
mp-1205462,Ti3O7,2.3862,-8.5223335525,-2.690113244
mp-556480,Ti3O5,0.0,-9.427230861249999,-3.373945726875001
mp-1217157,Ti3O4,0.0,-9.375010398571431,-3.16382181714286
mp-557812,Ti3O,0.0,-8.724221617291667,-1.565612353541665
mp-556754,Ti3O5,0.0,-9.43389985375,-3.380614719375001
mp-2591,Ti3O,0.0,-8.72852322625,-1.569913962499999
mp-978968,Ti3O2,0.0,-9.069092864000002,-2.352613252000002
mp-554032,Ti3O,0.0,-8.62052072875,-1.461911465
mp-8057,Ti3O5,0.0,-9.4354188725,-3.382133738125
mp-755875,Ti3O4,0.0,-9.343878182857143,-3.132689601428573
mp-1219404,Sc4Ti3O12,2.795899999999999,-9.421920994736842,-3.717084966842105
mp-2215221,Ti3V5O16,1.2694,-8.932590545833333,-2.754532942499999
mp-2216729,Ti3H2O7,2.8596999999999992,-8.313342447083333,-2.887297783541665
mp-626567,Ti3H2O7,2.9264,-8.27511370875,-2.8490690452083323
mp-626566,Ti3H2O7,2.7271,-8.29962013,-2.873575466458332
mp-675087,Ti3Fe5O12,1.4417,-8.6987232085,-2.4281175005
mp-675392,Ti3Fe7O15,1.082799999999999,-8.554367450600001,-2.2665258668
mp-685369,Ti3Fe7O15,1.1399,-8.5511685082,-2.2633269244
mp-698576,Ti3Fe5O12,0.19890000000000002,-8.704394583500001,-2.4337888755
mp-774922,Ti3TeO8,3.156999999999999,-8.461119609999999,-2.926663778055555
mp-781235,La2Ti3O9,2.0054,-9.248155040357144,-3.670287947142858
mp-1217129,Ti3NbO8,0.0,-9.437798611666667,-3.3235095175
mp-1041196,Ti3P3O13,0.0,-8.524826072631578,-3.037647667838345
mp-1190132,Li2Ti3O7,2.9823,-8.40794255625,-3.229605154722221
mp-3488,Na2Ti3O7,2.9953000000000003,-8.243984759999998,-3.160181039813217
mp-504427,Ti3PbO7,1.982899999999999,-8.792725330454546,-3.153193498181819
mp-770700,Li2Ti3O7,2.9131,-8.359880350416667,-3.181542948888889
mp-1103016,Ti3CuO8,0.0,-8.333091932499999,-2.7189777024999993
mp-1101284,Ti3NbO8,0.0,-9.433777800833333,-3.319488706666666
mp-1179025,Ti3(BiO3)4,1.542,-7.700595756842104,-2.509956527894737
mp-1190804,Ti3H2O7,3.007399999999999,-8.299333197083334,-2.873288533541666
mp-1193009,Ti3(HO2)4,2.4851,-7.357224713999999,-2.233836057666666
mp-1385787,Ti3Zn2O8,2.3248,-7.956457647692307,-2.895715239230768
mp-1397123,Mg2Ti3O8,2.4521,-8.460947561538461,-3.343170321538461
mp-1397126,Ca2Ti3O8,2.7744,-8.731400796923076,-3.5559112699999993
mp-33339,Ba3Ti3O8,0.0,-8.246867396428572,-3.316361045714285
mp-626569,Ti3H2O7,2.3712,-8.103247804583333,-2.677203141041666
mp-754638,Na4Ti3O8,2.157,-7.422066222,-2.846263075034483
mp-755266,Li4Ti3O8,2.1744,-7.75468041,-3.027623372888888
mp-758038,La2Ti3O9,1.9871999999999992,-9.263834482857144,-3.6859673896428573
mp-760539,Li2Ti3O6,0.0,-8.284018410909091,-3.084737700606061
mp-1400415,Ba2Ti3O8,0.7315,-8.47039091230769,-3.308228299230768
mp-1212797,Eu4Ti3O10,0.0,-10.237039995294118,-3.512420362352943
mp-23335,Ti3(BiO3)4,1.102399999999999,-7.676749859473685,-2.486110630526317
mp-31213,Sr4Ti3O10,1.463099999999999,-8.210772392352942,-3.508666600588235
mp-1047047,Ti3(P2O7)2,0.014199999999999002,-8.270005778571427,-2.8119189108843523
mp-1047477,Ti3(AsO4)4,1.140599999999999,-7.454866956086956,-2.170765118695652
mp-1221025,NaTi3O6,0.0,-8.7155739345,-3.243977648637931
mp-776763,Ti3(WO6)2,2.6851000000000003,-9.253281388676472,-2.842795002205883
mp-760414,Ti3PdO,0.0,-8.217818204000002,-1.454954431000001
mp-3249,La4Ti3O12,2.918399999999999,-9.18739106368421,-3.776547035789474
mp-1179324,Ti3V2O9,1.5774,-9.085213628928571,-2.914789540714285
mp-698211,Ti3V2O9,0.0,-9.007308344285715,-2.836884256071428
mp-756560,Li2Ti3O7,2.5468,-8.3705243475,-3.192186945972221
mp-867750,Ti3PO7,0.0,-8.872842201818182,-3.078507964512987
mp-1048819,Ti3AlO6,0.0,-8.964681142749999,-3.25269935175
mp-1094037,Ti3(HO2)2,0.0,-7.709524155,-2.124118271944444
mp-15800,Ti3PO2,0.0,-8.526451295,-2.026806030773809
mp-37995,Ti3Zn2O8,1.8044,-7.951753703846153,-2.891011295384615
mp-756645,Li5Ti3O8,0.0,-7.5097810825,-2.958857431041666
mp-759473,Na5Ti3O8,0.0,-7.090563296875,-2.716890297931034
mp-758836,Li4Ti3O8,1.740399999999999,-7.716708292666667,-2.989651255555555
mp-769997,La2Ti3O9,3.840099999999999,-9.215666249285714,-3.637799156071428
mp-1042495,Ti3Zn2O8,2.2867,-7.995121756923077,-2.934379348461538
mp-1042523,Ca2Ti3O8,2.4432,-8.637192076923077,-3.46170255
mp-1042395,Mg2Ti3O8,2.6527000000000003,-8.472990398846154,-3.355213158846154
mp-756455,Ti3VO8,1.5774,-9.1614143925,-3.131908545833333
mp-782664,Ti3MnO8,1.8237,-9.01962217,-2.9836072214942533
mp-776082,Ti3NbO8,0.0,-9.372453685416666,-3.258164591249999
mp-754191,La2Ti3O9,2.0596,-9.206476895,-3.628609801785715
mp-1045032,YTi3O6,0.0,-9.22903117325,-3.24069781525
mp-530877,Ti3Fe9O16,1.5073999999999992,-8.558328779642856,-2.162470100357142
mp-531643,Ti3Fe9O16,0.450999999999999,-8.518884681249999,-2.123026001964285
mp-626547,Ti3H2O7,2.8843,-8.279928406666667,-2.853883743124999
mp-675128,Sc4Ti3O12,2.7659000000000002,-9.428971889473685,-3.7241358615789473
mp-685374,Ti3Fe5O12,0.0,-8.6253247615,-2.3547190535
mp-758428,Ti3NbO8,0.0,-9.435605538333332,-3.321316444166667
mp-770474,La4Ti3O12,1.9984000000000002,-9.13094067,-3.720096642105263
mp-769720,La2Ti3O9,2.505099999999998,-9.262301252857142,-3.684434159642857
mp-785427,La2Ti3O9,0.0,-6.9051715300000005,-1.327304436785714
mp-29104,Ti3Zn2O8,2.5854,-8.039925722884615,-2.979183314423077
mp-21457,Ti3Cu3O,0.0,-6.783461487857143,-0.9360247642857141
mp-27884,Ti3Fe3O,0.0,-6.800392099285714,0.9202508557142861
mp-504734,Ti3Co3O,0.0,-7.681066474285714,-0.533254015000001
mp-504735,Ti3Ni3O,0.0,-6.727637449642858,-0.159802150357143
mp-504732,Ti3Mn3O,0.0,-8.428551042142859,-0.411339194827587
mp-759737,Ti3(SnO5)2,1.7748,-8.306296233666666,-2.893947579666667
mp-755047,Ti3N2O3,1.710799999999999,-9.529011221875,-2.628146902500001
mp-1235293,LiTi3O4,0.0,-8.550515013750001,-2.877109646666667
mp-1235399,LiTi3O4,0.0,-8.03647921125,-2.363073844166667
mp-770454,La2Ti3O9,2.7654,-9.218527980714285,-3.6406608874999993
mp-23427,Ti3(BiO3)4,2.4382,-7.735156026315786,-2.544516797368418
mp-622198,Ti3(BiO3)4,1.6328,-7.701072329736842,-2.510433100789474
mp-771189,Ba4Ti3O10,2.2132,-8.186968272352942,-3.431557339411766
mp-1103361,Ti3FeO7,1.2912,-8.989037563636364,-2.917017173181817
mp-2217120,MgTi3O6,0.0,-8.62457003,-3.124098820499999
mp-2217090,MgTi3O6,0.0,-8.635379887000001,-3.1349086775
mp-2217077,MgTi3O6,0.0,-8.579028752000001,-3.0785575425
mp-2217084,MgTi3O6,0.0,-8.628614243,-3.1281430335
mp-626565,Ti3H2O7,2.619399999999999,-8.228737765,-2.802693101458332
mp-760003,Ti3Fe9O16,1.317399999999999,-8.556656038749999,-2.160797359464286
mp-1048209,Ba2Ti3O7,0.0,-8.290998379166666,-3.110985632083332
mp-15315,Ca4Ti3O10,2.4425,-8.301009747352941,-3.525216475588235
mp-1043918,Ti3ZnO7,2.9105,-8.503068585,-3.086527976363635
mp-1043835,CaTi3O7,2.8507,-8.962239168409091,-3.4778934443181813
mp-1043866,MgTi3O7,2.8332,-8.788559216818182,-3.338316207727273
mp-1365383,Y2Ti3O9,2.3114,-9.457960356071428,-3.655366920714286
mp-770448,La2Ti3O9,2.6733000000000002,-9.215786300714285,-3.6379192075
mp-755054,Ti3N2O3,1.448699999999999,-9.57342159375,-2.672557274375
mp-755920,Ti3NO4,0.0,-9.54324251375,-3.066167786875001
mp-1178581,Ba4Ti3O10,1.865299999999999,-8.184625659705882,-3.429214726764705
mp-765970,Ti3Sn7O20,1.7439,-7.512428208,-2.488671570166666
mp-867744,LiTi3O4,0.0,-8.52861100125,-2.855205634166667
mp-723064,Ti3(BiO3)4,2.3715,-7.739456812105262,-2.548817583157894
mp-752891,LiTi3O6,0.0,-8.812546419,-3.284229924333333
mp-758089,Li2Ti3O6,0.0,-8.313431547272726,-3.114150836969696
mp-1225827,La2Ti3O9,0.0,-8.875572485000001,-3.297705391785715
mp-1101292,Ti3Mn5O16,1.2668,-8.560649243333334,-2.366318885402299
mp-2217122,MgTi3O6,0.0,-8.768451306,-3.267980096499999
mp-2217205,MgTi3O6,0.0041,-8.616298166,-3.1158269565
mp-2217073,MgTi3O6,0.0,-8.745177678000001,-3.2447064685
mp-626558,Ti3H2O7,2.6905,-8.301793195,-2.875748531458332
mp-626550,Ti3H2O7,2.8727,-8.335820083333333,-2.909775419791665
mp-754937,LiTi3O6,0.0,-8.819829422,-3.291512927333333
mp-754790,Ti3N2O3,1.5473,-9.575738785,-2.674874465625
mp-776195,Ti3V5O16,1.1618,-8.93336558375,-2.7553079804166662
mp-849335,Ti3N2O3,1.641299999999999,-9.552089535625,-2.651225216250001
mp-34287,Ti3Fe7O15,9.999999999976698e-05,-8.5565381306,-2.2686965468
mp-558277,Ti3(BiO3)4,2.3433,-7.733633053947369,-2.542993825000002
mp-1046312,Ba2Ti3Tl2O10,0.753599999999999,-7.574945864117647,-2.7662999692156873
mp-1177743,Li32Ti3Cr13O48,1.1293,-7.037791537187499,-2.373585775381944
mp-1216497,ZrTi3(P2O9)4,0.0,-7.294027446041666,-2.008932423898809
mp-1217217,Ti3Bi6WO18,2.2298,-7.681615454642857,-2.358468660714287
mp-1218872,Sr2CaTi3O9,2.0672,-8.448406181500001,-3.541167437833334
mp-1219548,RbTi3AlO8,2.5876,-8.547763139230769,-3.317280524423077
mp-1223316,KTi3AlO8,2.5699,-8.566759496153846,-3.32467413901923
mp-1226658,K19Ti3Sb29O88,1.5470000000000002,-6.397749602733813,-2.078727263293165
mp-1225908,CsTi3AlO8,2.5328,-8.500041547692307,-3.275140202281167
mp-1233227,MgTi3V5O16,0.4867,-8.8415055756,-2.845351475799999
mp-1233401,CaTi3V5O16,0.484199999999999,-8.8624254268,-2.8512661323999993
mp-1233390,MgTi3V5O16,1.1515,-8.8234545168,-2.827300417
mp-1233413,MgTi3V5O16,0.928099999999999,-8.817949370800001,-2.821795270999999
mp-1233418,CaTi3V5O16,0.8822999999999991,-8.8653510724,-2.854191778
mp-1233624,MgTi3V5O16,0.8150000000000001,-8.798783135999999,-2.8026290362
mp-1233709,MgTi3V5O16,0.9013000000000001,-8.8500410712,-2.853886971399999
mp-1233933,MgTi3V5O16,1.015399999999999,-8.8197936732,-2.823639573399999
mp-1234294,MgTi3V5O16,1.140299999999999,-8.7939983784,-2.797844278599999
mp-1234517,MgTi3V5O16,0.861699999999999,-8.7744258868,-2.778271787
mp-1234644,CaTi3V5O16,1.2749000000000001,-8.8127352192,-2.8015759248
mp-1234939,MgTi3V5O16,0.7986000000000001,-8.818852163199999,-2.822698063399999
mp-1235238,LiTi3V5O16,0.891699999999999,-8.7987472624,-2.791455048533334
mp-1235314,Ba3LiTi3O8,0.019200000000000002,-7.758552632,-3.029485180222222
mp-1235466,Ba3LiTi3O8,0.0,-7.7257486406666676,-2.996681188888889
mp-1235944,Ba3LiTi3O8,0.0,-7.771164273999999,-3.042096822222221
mp-1247614,Ca8Ti3Mn5O21,0.2745,-8.053623334121623,-2.933392721815005
mp-1247608,Ca8Ti3Mn5O20,0.8669999999999991,-8.042040849166666,-2.91702496999042
mp-1247624,Ca8Ti3Mn5O20,0.4646,-8.062596203958332,-2.937580324782086
mp-1247663,Ca8Ti3Mn5O22,0.15130000000000002,-8.04120484355263,-2.925507641964609
mp-1247666,Ca8Ti3Mn5O23,0.0,-8.019017755897437,-2.9076214824270563
mp-1378345,Li4Ti3(NiO4)3,0.029799999999999,-7.211940417727272,-2.301117253333332
mp-1640674,Li4Ti3(CoO4)3,0.0,-7.522147405681817,-2.42678605401515
mp-2216104,MgTi3V5O16,1.2828,-8.7856768044,-2.7895227046
mp-2228339,MgTi3Nb3O12,0.0,-9.095315446315789,-3.042873696578948
mp-2228346,Ba4MgTi3O10,0.0,-7.750804473333334,-3.169001369166666
mp-2228377,MgTi3Nb3O12,0.0,-9.08397104368421,-3.031529293947369
mp-2228373,MgTi3Nb3O12,0.0,-9.100552573157895,-3.048110823421054
mp-2228348,MgTi3(SnO4)3,0.0,-7.764456842105263,-2.673867700526314
mp-2228405,MgTi3(SnO4)3,1.3399,-7.7727523821052635,-2.682163240526315
mp-2230911,MgTi3(SnO4)3,0.7645000000000001,-7.778976685263158,-2.688387543684211
mp-2232821,Na4MgTi3O8,0.0,-7.085707074375,-2.693987248157327
mp-680312,La6Ti3Se9O5,0.0,-7.445430984782609,-2.684321115047555
mp-755384,La3Ti3CrO12,0.33080000000000004,-9.21126065118421,-3.552151340921053
mp-761137,Li10Ti3Mn5O16,0.895699999999999,-7.371933244411765,-2.438016854499662
mp-763292,Ti3Mn3(SbO8)2,0.6120999999999991,-8.197196470416667,-2.422283950158046
mp-762505,Ti3Co3(SbO8)2,0.11339999999999902,-7.604340184583333,-2.083002485833333
mp-770891,Ti3Cr3(SbO8)2,0.7355,-8.365156145833334,-2.528864603333333
mp-770898,Ti3Nb2V3O16,1.140699999999999,-9.209471770833334,-2.9466309200000023
mp-771498,Li4Ti3Fe5O16,0.0,-7.803931510357143,-2.345372594404761
mp-776119,Ti3Mn2Cr3O16,0.9039,-8.686829394166667,-2.431120013994254
mp-776968,Li32Ti3Cr13O48,0.936199999999999,-7.037737498020832,-2.373531736215277
mp-776969,Li32Ti3Cr13O48,1.1043,-7.038122517708333,-2.373916755902777
mp-777044,Li32Ti3Cr13O48,1.118399999999999,-7.037828402604166,-2.37362264079861
mp-777397,Li32Ti3Cr13O48,1.046,-7.037235283749999,-2.373029521944443
mp-777345,Li32Ti3Cr13O48,1.0789,-7.037866099583333,-2.373660337777777
mp-777593,Li32Ti3Cr13O48,0.9586999999999991,-7.037279143958333,-2.373073382152777
mp-777558,Li32Ti3Cr13O48,0.9914000000000001,-7.038241972083333,-2.374036210277777
mp-777531,Ti3Nb2Cr3O16,0.8185,-9.184483074583333,-2.850499548750001
mp-777694,Li4Ti3V5O16,1.109999999999999,-8.327143534642856,-2.758962322261904
mp-777482,Li32Ti3Cr13O48,1.0519,-7.037606321041665,-2.37340055923611
mp-778149,Li6Ti3P8O29,2.359,-7.692537310217391,-2.867435775481366
mp-778621,Li32Ti3Cr13O48,1.061599999999999,-7.037813189166666,-2.37360742736111
mp-1227247,Ca4Ti3FeO12,0.0,-8.179639862,-3.20191842
mp-1641158,Sr6Ti3FeO14,0.0034999999999990004,-7.865917763541667,-3.216646102291667
mp-1013874,NaTi3P3O13,0.0,-8.2689756935,-2.989070170015394
mp-1012865,LiTi3P3O13,0.0,-8.295669541250001,-2.987403913363096
mp-1041164,CaTi3P3O13,0.0,-8.377205229500001,-3.064105750946429
mp-1041160,Ti3ZnP3O13,0.0,-8.08010722475,-2.804300559696429
mp-1041140,MgTi3P3O13,0.0,-8.24594589925,-2.951602913946429
mp-1315810,Li3Ti3VO8,0.0,-8.127117002666667,-2.921727751999999
mp-18082,Sm3Ti3(SeO4)2,0.0,-8.6392621134375,-3.363153022792969
mp-18647,Nd3Ti3(SeO4)2,0.0,-8.6361907434375,-3.350788909511718
mp-6285,BaNd2Ti3O10,2.254299999999999,-8.9453973559375,-3.656562611874999
mp-1223091,La2Ti3CoO10,1.447,-9.003754620625001,-3.368034806250001
mp-1223170,La2Ti3NiO10,0.0,-8.83825769875,-3.287117886875
mp-1223106,La2Ti3VO10,0.0,-9.187112342499999,-3.429486943749999
mp-1223063,La2Ti3ZnO10,1.733299999999999,-8.70225281875,-3.433637573750001
mp-1223172,La2Ti3CuO10,0.0,-8.753166397500001,-3.307084711250001
mp-2229185,Sr4MgTi3O10,0.0,-7.6731682177777785,-3.141708858055556
mp-1172881,La6Ti3Se9O5,0.0,-7.448567493913043,-2.687457624177989
mp-1208750,Sr3Ti3(Ga2O5)4,0.0,-7.227470445588235,-2.75841901617647
mp-1222887,Li2Ti3(GaO4)3,0.0,-7.52642428625,-2.728217190708334
mp-1236377,Ba3LiTi3O8,0.0,-7.768790712666667,-3.039723260888889
mp-1304492,Li3Ti3VO8,0.0,-8.124073112,-2.9186838613333332
mp-2226819,MgTi3Zn2O8,0.0,-7.478663212857143,-2.6629402610714292
mp-2230142,MgTi3(BiO3)4,0.0,-7.375157351999999,-2.3625265837500002
mp-2232918,Na4MgTi3O8,0.0,-7.085789516249999,-2.694069690032327
mp-752665,Li3Ti3VO8,0.0,-8.149565566666666,-2.944176315999999
mp-757246,Li2Ti3VO8,0.21929999999999902,-8.461807631785714,-3.020956496547619
mp-766202,Li7Ti3(SiO6)2,0.0,-7.326218423333334,-2.856422413472222
mp-1041926,Ba2Ti3AlO8,0.0,-8.081382514285714,-3.020404671428571
mp-1047361,Ba2YTi3O8,0.0,-8.655324346428571,-3.396952527142857
mp-1218457,Sr4ZrTi3O12,1.7538,-8.4612501085,-3.5422790535
mp-1218851,Sr2CaTi3O9,1.7798999999999991,-8.436846233333334,-3.529607489666667
mp-1247713,Ca8Ti3Mn5O24,0.0,-7.940809679749999,-2.833499287991378
mp-1211253,La2Ti3(BiO6)2,2.0874,-8.471055898421053,-3.17031427
mp-20763,Na2Gd2Ti3O10,1.3916,-9.451184824117647,-3.333433521926978
mp-14996,Na2Eu2Ti3O10,0.0,-8.827522664117646,-3.155419635456389
mp-15155,Na2Sm2Ti3O10,1.7099000000000002,-8.369917257058823,-3.3530525554563892
mp-2229235,Sr4MgTi3O10,0.0,-7.650657163333333,-3.119197803611112
mp-557438,Sm2Ti3(BiO6)2,1.4955,-8.39882148368421,-3.120966273157895
mp-6000,La2Ti3(AgO5)2,1.6497000000000002,-8.282584349411765,-3.063526957254903
mp-6119,Na2Nd2Ti3O10,1.711999999999999,-8.38205352,-3.359358077515213
mp-6144,Na2La2Ti3O10,1.7671000000000001,-8.455197014117646,-3.412753374868154
mp-6548,K2La2Ti3O10,1.733499999999999,-8.44945492117647,-3.431758464970588
mp-9406,Li2La2Ti3O10,1.7706,-8.589670175882352,-3.480496879215687
mp-1047051,Ti3Zn(P2O7)2,0.0,-7.8571423809090915,-2.589889297662337
mp-1046926,MgTi3(P2O7)2,0.0758,-7.973452115227272,-2.689347831753246
mp-1047077,CaTi3(P2O7)2,0.1459,-8.078940172954544,-2.777784531980518
mp-1199924,Rb2Ti3(P2O9)2,0.0,-7.91142383888889,-2.860581750502647
mp-1228588,Ba2Ti3Nb4O18,2.5979,-9.119077644814816,-3.304524156666667
mp-1350689,Mg3Ti3(AsO4)4,0.21530000000000002,-7.24409962423077,-2.381570689423077
mp-1352773,Ti3Zn3(AsO4)4,0.19440000000000002,-6.9720864553846145,-2.152333644230769
mp-1351337,Ca3Ti3(AsO4)4,0.1413,-7.438704024615385,-2.532890874615385
mp-768296,Ti3Bi2(PO4)6,2.343,-7.961497020857143,-2.7411984510816323
mp-774416,Ti3Cr(PO4)6,0.41400000000000003,-8.173871965882354,-2.744947589642857
mp-774763,Ti3Sb2(PO4)6,2.1559,-7.941389915142857,-2.707436092224489
mp-774414,Ti3Mn(PO4)6,0.0,-8.090796797352942,-2.67631454399377
mp-775198,Ti3P6WO24,2.5297,-8.404944780294116,-2.878812087584031
mp-775436,Ti3Fe(PO4)6,0.0,-8.102012955294118,-2.707883469054623
mp-2230361,La4MgTi3O12,0.0,-8.805761001,-3.583935673750001
mp-757045,Ti3Nb(CuO4)3,0.0,-8.00803662631579,-2.457461196842105
mp-758357,Li3Ti3(PO4)4,0.0,-7.865073559230769,-2.855746065714285
mp-775306,Li2Ti3FeO8,1.9638,-8.397464304464284,-3.000462087797619
mp-1228478,Ba4Ti3PtO12,0.9918000000000001,-7.936929862166667,-3.096477802666668
mp-1228557,Ba8Ti3Nb4O24,1.9693,-8.419898297948718,-3.337986506923076
mp-1177884,Li2Ti3MnO8,1.667,-8.501475688214287,-3.055045322828408
mp-1217292,Ti3TePb4O13,1.5694,-7.444329209047619,-2.39652619531746
mp-1222642,Li2Ti3ZnO8,2.3708,-7.901473157142857,-3.019490769047618
mp-1222649,Li2MgTi3O8,2.389199999999999,-8.106783367142857,-3.198320521547618
mp-755521,Li2Ti3FeO8,0.0,-8.371683534285713,-2.974681317619048
mp-761669,Li2Ti3CoO8,1.9817,-8.248780945892857,-2.9472504785119042
mp-776015,Li2Ti3NiO8,2.3454,-8.110573432142857,-2.905705824761905
mp-1219600,RbLa2Ti3O9,0.0,-8.754400088,-3.483021862833334
mp-1221270,Na2ThTi3O9,1.860599999999999,-8.541587531333333,-3.32055920451724
mp-1218904,SrLa2Ti3O9,0.0,-8.929665973333334,-3.610828147000001
mp-1223080,La2Ti3AgO9,0.0,-8.702264426666666,-3.306725961111111
mp-1177610,Li3Ti3VO8,0.0,-8.125133143333333,-2.9197438926666663
mp-1177875,Li2Ti3NbO8,0.0,-8.596244192857142,-3.082721702619047
mp-1216103,Y4Ti3SnO14,2.9302,-9.14689616409091,-3.555811256136364
mp-1218495,Sr4Ti3Nb2O15,1.6529,-8.606999676666666,-3.403740778125
mp-2224234,MgTi3Zn2O8,0.0,-7.71740096,-2.901678008214286
mp-2227072,MgTi3Zn2O8,0.0,-7.508028398571428,-2.692305446785714
mp-753531,LiTi3VO8,1.6197,-8.81426085826923,-3.101722933141026
mp-754723,Li2Ti3BiO8,0.0,-7.935081853571428,-2.8652215583333343
mp-754780,Li2Ti3CoO8,0.0,-8.230412291428571,-2.928881824047618
mp-754722,Li4Ti3MnO8,0.0,-7.816755134375,-2.8125132063290232
mp-754595,Li2Ti3FeO8,0.0,-8.331416531428571,-2.934414314761905
mp-755762,Li3Ti3CrO8,0.0,-8.140131711333334,-2.896799700666667
mp-756409,Li2Ti3NiO8,1.8246000000000002,-8.148010799464286,-2.943143192083334
mp-756536,Li2Ti3MnO8,0.7330999999999991,-8.491963378928572,-3.045533013542694
mp-756158,Li2Ti3VO8,0.0,-8.53961764875,-3.098766513511904
mp-756280,Li2Ti3CrO8,0.0,-8.545886551785715,-3.064382459404762
mp-756660,Li4Ti3NbO8,0.0,-7.88511151875,-2.822163981458333
mp-756669,Li4Ti3CrO8,0.0,-7.826912834375,-2.791981395208333
mp-760347,Li4Ti3VO8,0.0,-7.85432464875,-2.854964547083333
mp-771832,Li2Ti3SnO8,0.0,-7.9876440282142855,-2.909245336904762
mp-771076,Li2Ti3VO8,0.26030000000000003,-8.515413474999999,-3.074562339761904
mp-774449,Li2Ti3SbO8,0.0,-7.984734545714285,-2.897805184047619
mp-777904,Li2Ti3CrO8,0.0,-8.515697322142858,-3.034193229761906
mp-775796,Li2Ti3NbO8,0.0,-8.57174624392857,-3.058223753690477
mp-777480,Li2Ti3MnO8,1.441399999999999,-8.503335475178572,-3.056905109792693
mp-774680,Li2Ti3NiO8,2.130699999999999,-8.122029288750001,-2.9171616813690493
mp-775110,Li2Ti3CoO8,1.7236,-8.227907078214285,-2.926376610833333
mp-775874,Li2Ti3FeO8,1.3676,-8.37125951,-2.9742572933333333
mp-11772,Ba3Ti3(BO6)2,2.1313,-8.4518425205,-3.342956696916667
mp-1177863,Li2Ti3FeO8,0.005099999999999,-8.342268920535714,-2.945266703869048
mp-768110,Li2Ti3CoO8,2.4572,-8.284103774285715,-2.982573306904761
mp-774752,Li2MgTi3O8,3.3209,-8.145177813035714,-3.236714967440475
mp-779116,Li2Ti3SnO8,1.218599999999999,-8.026495006785714,-2.94809631547619
mp-774797,Li2Ti3ZnO8,3.1747,-7.9376463019642856,-3.055663913869047
mp-775448,Li2Ti3NiO8,2.8415,-8.058191776071428,-2.8533241686904773
mp-775865,Li2Ti3MnO8,2.4041,-8.536770440714287,-3.090340075328408
mp-1193813,Ti3P4NO18,0.097999999999999,-7.801105069615385,-2.310722531675825
mp-1234484,Ba3CaTi3O8,0.0,-7.555314363999999,-2.819801777999999
mp-1236649,Ba3LiTi3O8,0.0,-7.724558527333332,-2.995491075555554
mp-1644256,Li4Ti3(CoO4)3,1.0078,-7.521899250681818,-2.426537899015151
mp-1642451,Li4Ti3(CoO4)3,0.9952000000000001,-7.523250601136363,-2.427889249469696
mp-2230488,La4MgTi3O12,0.0,-8.883217501999999,-3.66139217475
mp-753117,Li4Ti3V3O12,0.0,-8.186698688181819,-2.825361516060606
mp-753168,Li4Ti3(FeO4)3,0.0604,-7.8235620322727275,-2.545936431969697
mp-753240,Li2Ti3V3O12,1.0266,-8.57468402475,-2.868105422083334
mp-756861,LiLa4Ti3O12,0.0,-8.884514021,-3.648766051166666
mp-758037,Li2Ti3P9O28,0.0,-7.853161732857142,-2.739197645915532
mp-780162,Li4Ti3(CoO4)3,0.647,-7.522081842954545,-2.426720491287878
mp-1177906,Li2Ti3CoO8,0.0,-8.182553344107143,-2.881022876726189
mp-774582,Li2Ti3MnO8,1.8077,-8.512764593035714,-3.066334227649835
mp-774760,Li2Ti3CrO8,0.0,-8.5431825475,-3.061678455119048
mp-775161,Li2Ti3VO8,0.6239,-8.551940500535714,-3.111089365297619
mp-775326,Li2Ti3NiO8,2.7605999999999993,-8.163262985892858,-2.958395378511906
mp-776215,Li2Ti3NbO8,0.0,-8.596291569464286,-3.082769079226191
mp-1211002,LiTi3Zn2O8,0.0,-7.720476570178571,-2.8848641289880943
mp-542029,Ti3Al2NiO,0.0,-6.933954748214286,-0.947422548928571
mp-1163922,Y2Ti3(SiO4)3,0.31820000000000004,-8.68449840375,-3.06669114375
mp-1214263,Ca3Ti3Cr2O12,3.090699999999999,-8.697357433625,-3.278112299124999
mp-1364639,Ti3Al2(SiO4)3,0.364899999999998,-8.341096965625,-2.9996412726250012
mp-1216039,Zr2Ti3(PbO3)5,2.2361,-8.1064573436,-2.763876234199999
mp-1247641,Ca8Ti3Mn5O23,0.0,-7.9700849297435905,-2.858688656273209
mp-1247630,Ca8Ti3Mn5O22,0.0,-7.99845365368421,-2.882756452096187
mp-2218833,MgTi3CuO8,0.0,-8.2114357,-2.903755640384616
mp-2227545,MgTi3CuO8,0.0,-8.181621119230769,-2.873941059615385
mp-2219707,MgTi3CuO8,0.0,-8.164107735384615,-2.856427675769231
mp-1177271,Li4Ti3V6O18,1.028,-8.36408653451613,-2.7225090497849482
mp-1662153,Li2Ti3CoO8,1.9785,-8.226935373035714,-2.9254049056547613
mp-769513,Li4Ti3Mn6O18,0.591299999999999,-8.106326142580645,-2.449630743900631
mp-554111,Ti3Tl3(PO4)5,2.5918,-7.838292345080646,-2.7790187926036882
mp-560239,K3Ti3(PO4)5,2.6389,-7.918239021370968,-2.978975377982719
mp-6390,Rb3Ti3(PO4)5,2.5989999999999993,-7.906047083387097,-2.981380438410138
mp-1219552,RbTi3NbO9,2.3867000000000003,-8.934149332857142,-3.269866175178571
